@relation ABPra3-29
@attribute BBB
@attribute BBU
@attribute BBJ
@attribute BUB
@attribute BUU
@attribute BUJ
@attribute BJB
@attribute BJU
@attribute BJJ
@attribute UBB
@attribute UBU
@attribute UBJ
@attribute UUB
@attribute UUU
@attribute UUJ
@attribute UJB
@attribute UJU
@attribute UJJ
@attribute JBB
@attribute JBU
@attribute JBJ
@attribute JUB
@attribute JUU
@attribute JUJ
@attribute JJB
@attribute JJU
@attribute JJJ
@attribute isAMP {AMP, Non-AMP}
@data
0,0,0,0.0278,0,0.0278,0,0,0.0278,0,0.0556,0,0.0278,0.1667,0.1111,0,0.1667,0.0556,0,0,0,0,0.1389,0.1111,0,0.0833,0,AMP
0,0.0857,0.0286,0.0286,0.0286,0.1143,0.0286,0.0286,0,0.0571,0.0286,0.0286,0.0286,0.0286,0.0571,0.0571,0.0571,0.0571,0.0571,0.0571,0,0.0286,0.0571,0,0.0286,0.0286,0,AMP
0,0.0857,0.0286,0.0286,0.0286,0.1143,0.0286,0.0286,0,0.0571,0.0286,0.0286,0.0286,0.0286,0.0571,0.0571,0.0571,0.0571,0.0571,0.0571,0,0.0286,0.0571,0,0.0286,0.0286,0,AMP
0,0.0857,0.0286,0.0286,0.0286,0.1143,0.0286,0.0286,0,0.0571,0.0286,0.0286,0.0286,0.0286,0.0571,0.0571,0.0571,0.0571,0.0571,0.0571,0,0.0286,0.0571,0,0.0286,0.0286,0,AMP
0,0.0857,0.0286,0.0286,0.0286,0.1143,0.0286,0.0286,0,0.0571,0.0286,0.0286,0.0286,0.0286,0.0571,0.0571,0.0571,0.0571,0.0571,0.0571,0,0.0286,0.0571,0,0.0286,0.0286,0,AMP
0.0278,0.0278,0,0.0278,0.1389,0.0556,0,0.0278,0,0,0.1389,0,0.1111,0.0833,0.0556,0.0556,0,0.0556,0.0556,0.0278,0.0278,0,0.0278,0,0.0556,0,0,AMP
0,0,0,0,0.1111,0.0278,0.0278,0.0556,0.0278,0,0.0833,0.0833,0.1111,0.1389,0,0.0278,0.0833,0,0,0.0556,0.0278,0.0278,0,0.0833,0.0278,0,0,AMP
0.0278,0.0556,0,0,0.0556,0.0833,0.0278,0,0,0.0556,0.0278,0.0278,0.0556,0.0278,0.0556,0,0.1389,0.0556,0,0.0556,0,0.0833,0.0278,0.0556,0.0278,0.0278,0.0278,AMP
0.0556,0.0278,0.0278,0.0278,0.0278,0.0556,0,0.0278,0.0278,0.0278,0.0278,0.0278,0.0556,0.0556,0.0833,0.0556,0.0556,0.0278,0.0278,0.0278,0,0,0.1111,0.0278,0,0.0556,0.0556,AMP
0,0,0.0286,0,0,0,0,0,0.0286,0.0286,0,0,0,0.0571,0.0857,0,0.1143,0.1143,0,0,0,0,0.0857,0.1429,0,0.1429,0.1714,AMP
0,0,0,0,0.1111,0,0.0278,0.0278,0.0278,0,0.0833,0.0833,0.1111,0.1667,0.0278,0,0.0556,0.0278,0,0.0278,0.0278,0.0278,0.0278,0.0556,0.0278,0.0278,0.0278,AMP
0,0,0,0.0556,0.0556,0.0278,0,0.0556,0.0556,0,0.1111,0.1111,0.0833,0.0833,0.0278,0,0.0278,0.0278,0,0.0278,0,0.0833,0.0556,0,0.0278,0.0278,0.0556,AMP
0,0.0556,0.0278,0.0556,0.0556,0.0278,0,0,0.0833,0.0278,0.0556,0.0278,0.0278,0.1111,0.0556,0.0556,0,0.0278,0.0556,0.0278,0.0278,0.0278,0.0278,0,0.0278,0.0556,0.0556,AMP
0,0.0278,0.0556,0.0556,0.0556,0,0,0,0.1111,0.0278,0.0556,0.0278,0.0278,0.1111,0.0556,0.0278,0,0.0278,0.0556,0.0278,0.0278,0.0278,0.0278,0,0.0556,0.0556,0.0556,AMP
0,0.0556,0.0278,0.0556,0.0556,0.0278,0,0,0.0833,0.0278,0.0556,0.0278,0.0278,0.1111,0.0556,0.0556,0,0.0278,0.0556,0.0278,0.0278,0.0278,0.0278,0,0.0278,0.0556,0.0556,AMP
0,0.0556,0,0.0556,0.0556,0.0278,0,0.0278,0.0556,0.0278,0.0556,0.0556,0.0556,0.1111,0.0556,0.0278,0.0278,0.0278,0.0278,0.0278,0.0278,0.0278,0.0556,0,0.0278,0.0278,0.0556,AMP
0,0,0.0556,0,0.1111,0,0,0.0278,0.0833,0,0.1111,0.0278,0.1111,0.0556,0.0556,0.0278,0,0.0278,0.0556,0,0.0278,0.0278,0.0556,0,0.0556,0.0278,0.0556,AMP
0,0,0.0278,0.0833,0.0278,0.0278,0.0278,0.0556,0,0,0.0833,0.0278,0.0278,0.0556,0.0833,0.0556,0.0833,0.0278,0.0278,0.0556,0.0278,0.0278,0.0833,0.0556,0,0.0278,0,AMP
0.0278,0,0.0278,0,0,0.0278,0,0.0278,0.0556,0,0,0.0278,0,0,0,0.0278,0,0.1389,0.0278,0.0278,0.0278,0.0278,0,0.1389,0.0556,0.1111,0.2222,AMP
0,0,0.0278,0,0.0556,0,0,0,0.1111,0.0278,0.0556,0.0833,0.1111,0.1389,0.0278,0,0.0278,0.0278,0,0,0,0.0278,0.0833,0.0278,0,0.1111,0.0556,AMP
0,0.0833,0,0,0.1111,0.0278,0.0556,0,0.0278,0.0556,0.0278,0.0278,0.0556,0.0833,0.0833,0.0278,0.0556,0.0278,0.0278,0.0278,0.0556,0.0278,0.0278,0,0.0278,0.0278,0.0278,AMP
0,0.0278,0.0278,0,0.0278,0.0556,0,0.0278,0.1111,0,0,0,0,0.0556,0.0278,0,0,0.1111,0.0556,0.0556,0.1111,0,0,0.0278,0.1944,0.0278,0.0556,AMP
0,0,0.0278,0.0556,0.0556,0.0556,0,0.0278,0.0278,0,0.1389,0,0.0278,0,0.0833,0.0833,0.0833,0.0278,0.0556,0.0278,0.0278,0.0278,0.0556,0.0556,0.0278,0.0278,0,AMP
0,0.0278,0,0,0.0833,0,0,0.0556,0,0.0278,0.0556,0.0278,0,0.0833,0.1389,0.0278,0.1111,0.0556,0,0,0.0278,0.0833,0.0556,0.0833,0,0.0556,0,AMP
0,0,0,0,0.0833,0,0,0.0833,0.0278,0,0.0833,0.0556,0.0833,0.1111,0.0556,0,0.0556,0.0556,0,0,0.0556,0.0278,0.0556,0.0556,0.0556,0.0278,0.0278,AMP
0,0,0,0,0,0,0,0.0833,0,0,0,0.0833,0.0556,0.1944,0.1667,0,0.1389,0.0278,0,0,0,0,0.2222,0,0,0.0278,0,AMP
0,0.0278,0.0556,0,0.0278,0.1111,0,0,0.1111,0.0278,0,0,0.0278,0,0.0278,0.0278,0.0278,0.0833,0.0556,0.0833,0.0556,0,0.0278,0.0278,0.1667,0.0278,0,AMP
0,0.0323,0,0,0.129,0,0,0.0323,0,0.0323,0.0645,0.0323,0.0645,0.4516,0.0323,0,0,0.0323,0,0,0,0.0645,0,0,0,0.0323,0,AMP
0,0,0.0323,0,0,0.0323,0.0323,0,0.129,0,0,0.0968,0.0323,0,0,0,0,0.0645,0.0323,0.0323,0.0323,0.0645,0.0323,0.0323,0.0968,0.129,0.129,AMP
0,0.0556,0.0833,0,0,0.0833,0,0,0.1389,0.0278,0,0,0,0,0,0.0278,0.0556,0.0556,0.1111,0.0278,0.0556,0,0,0.0556,0.1667,0.0278,0.0278,AMP
0,0,0.0556,0,0,0.0278,0,0.0833,0.1111,0,0.0278,0,0,0,0.0278,0.0833,0.0278,0.0556,0.0556,0,0.1389,0.0278,0.0278,0.0833,0.1389,0.0278,0,AMP
0,0,0.0278,0,0.0556,0.0278,0,0,0.0833,0.0278,0.0833,0.0556,0.1111,0.1389,0.0278,0,0.0278,0.0556,0,0,0,0.0278,0.0833,0.0278,0,0.1111,0.0278,AMP
0,0,0,0.0556,0.0556,0.0278,0,0.0278,0.0278,0,0.1111,0.0556,0.0556,0.1944,0.0278,0,0.0556,0.0556,0,0.0278,0,0.0278,0.0278,0.0556,0.0278,0.0278,0.0556,AMP
0.0278,0.0556,0.0278,0.0278,0.0833,0,0,0.0278,0.0278,0.0556,0.0556,0.0278,0.0833,0,0.0833,0.0278,0.0556,0.0556,0.0556,0,0,0.0278,0.0833,0.0278,0.0278,0.0556,0,AMP
0,0,0.0278,0.0278,0,0.0278,0.0278,0.0278,0.0556,0,0.0278,0.0278,0.0278,0,0.0833,0.0833,0.1667,0,0.0278,0.0278,0.0556,0,0.0833,0.1389,0.0278,0.0278,0,AMP
0,0,0.027,0.027,0.027,0.0811,0,0.027,0.0541,0.027,0.0541,0.027,0.027,0.0541,0.0541,0.027,0,0.1081,0,0.0811,0.027,0.027,0.0541,0.027,0.0811,0.0811,0,AMP
0,0.027,0.027,0.027,0.027,0.0811,0.027,0,0.0541,0.027,0.027,0.027,0.027,0.0541,0.0541,0.027,0,0.1081,0.027,0.0811,0.027,0,0.0541,0.027,0.0811,0.0811,0,AMP
0,0.027,0.027,0.027,0.027,0.0811,0.027,0,0.0541,0.027,0.027,0.027,0.027,0.0541,0.0541,0.027,0,0.1081,0.027,0.0811,0.027,0,0.0541,0.027,0.0811,0.0811,0,AMP
0,0.027,0.027,0,0.027,0.027,0.0541,0.027,0.0811,0,0.027,0.0541,0,0.1081,0.0541,0,0.0541,0.027,0.0541,0,0.0811,0.0811,0.027,0,0.0541,0.027,0.0811,AMP
0,0.027,0.0541,0,0.027,0.027,0,0.0541,0.0811,0.027,0.027,0.027,0.027,0.0811,0.0541,0,0.027,0.0541,0.0541,0,0.0541,0.0541,0.0541,0.027,0.1081,0.0541,0,AMP
0,0.0541,0,0,0.1351,0.027,0,0,0,0.0541,0.027,0,0.0811,0.0541,0.1081,0.1081,0.0811,0,0,0.1081,0,0,0.0541,0.0541,0,0.027,0.027,AMP
0,0,0.027,0.027,0,0.027,0.027,0.027,0.0541,0,0.027,0.027,0.027,0,0.0811,0.0811,0.1351,0.027,0.027,0.027,0.0541,0,0.0811,0.1351,0.027,0.0541,0,AMP
0,0.027,0,0.0811,0.0541,0.027,0.027,0.0541,0,0,0.1081,0.0541,0.0541,0,0.1081,0.027,0.1351,0,0,0.027,0.027,0.027,0.1081,0.0541,0,0,0,AMP
0,0,0.027,0.027,0.027,0.0811,0,0.027,0.0541,0.027,0.0541,0.027,0.027,0.0541,0.0541,0.027,0,0.1081,0,0.0811,0.027,0.027,0.0541,0.027,0.0811,0.0811,0,AMP
0.027,0.0541,0.027,0.027,0.0811,0,0,0.027,0.027,0.0541,0.0541,0.027,0.0811,0.027,0.0811,0.027,0.0541,0.0541,0.0541,0,0,0.027,0.0811,0.027,0.027,0.0541,0,AMP
0,0.0541,0.027,0.027,0.0811,0,0.027,0.027,0.027,0.0811,0.027,0.027,0.0541,0,0.0811,0.027,0.0541,0.0541,0.027,0.027,0.027,0.0541,0.0541,0.027,0.027,0.0541,0.027,AMP
0.027,0.0541,0.027,0.027,0.0811,0,0,0.027,0.027,0.0541,0.0541,0.027,0.0811,0.027,0.0811,0.027,0.0541,0.0541,0.027,0,0.027,0.027,0.0811,0.027,0.027,0.0541,0,AMP
0.027,0.0541,0,0,0,0.1622,0,0,0.0541,0.0541,0.0541,0,0.027,0,0.027,0.1081,0.0811,0,0,0.0541,0.0541,0.0541,0.0541,0,0,0.027,0.1081,AMP
0.0541,0.0541,0.0541,0.0541,0.027,0.0541,0.0541,0.0541,0,0.0541,0.027,0.027,0,0.027,0.0541,0.0811,0.027,0.027,0.0541,0.0541,0.027,0.027,0.027,0.027,0,0.027,0.027,AMP
0,0,0.0811,0.027,0,0.0811,0.027,0.027,0.0811,0.027,0.027,0,0,0,0,0.0541,0,0.0541,0.0541,0.0811,0.0541,0.027,0,0.027,0.1081,0,0.1622,AMP
0,0.027,0.027,0.027,0.027,0.0811,0.027,0,0.0541,0.027,0.027,0.027,0.027,0.0541,0.0541,0.027,0,0.1081,0.027,0.0811,0.027,0,0.0541,0.027,0.0811,0.0811,0,AMP
0,0.0541,0,0,0.0541,0.1081,0.027,0,0,0.027,0.027,0.027,0.027,0.1351,0.0811,0.0811,0.0811,0.027,0.027,0.1081,0,0.0541,0.027,0,0.027,0,0,AMP
0,0.0541,0.0811,0.027,0,0.0811,0,0,0.1351,0.027,0,0,0,0,0,0.027,0.0541,0.0541,0.1081,0.027,0.0541,0,0,0.0541,0.1622,0.027,0.027,AMP
0,0,0.0541,0,0.027,0.0541,0,0.0811,0.027,0,0.0811,0.027,0.027,0.0541,0.0541,0.0811,0.0541,0.027,0.0541,0,0.027,0.0811,0.027,0.0541,0,0.0541,0.0541,AMP
0,0,0.027,0,0.1081,0,0.027,0.0811,0,0.027,0.0811,0.0541,0.0811,0.1081,0.0541,0,0.027,0.0541,0,0.027,0.027,0.0541,0.0541,0.027,0.027,0.027,0.027,AMP
0,0.027,0.027,0,0.027,0.027,0.027,0.027,0.0811,0,0.027,0.0541,0,0.1081,0.0541,0,0.0811,0.027,0.0541,0,0.0541,0.0811,0.027,0.027,0.0541,0.027,0.0811,AMP
0.0541,0.027,0.027,0,0.027,0.1081,0,0.027,0.0541,0.0541,0.0541,0,0.027,0.0541,0,0.0811,0.027,0.027,0,0.0541,0.0541,0.0811,0,0.027,0.027,0.027,0.0811,AMP
0.0541,0.1081,0,0.027,0.0541,0.0811,0,0,0.027,0.027,0.0811,0.027,0.027,0,0.027,0.0541,0.027,0.0811,0.0811,0,0,0.0811,0,0.027,0.027,0.0811,0,AMP
0,0.027,0.027,0.027,0,0.0811,0,0.027,0.0811,0.0541,0.0541,0.027,0.0541,0.1081,0.027,0,0.0541,0.027,0,0.027,0.0541,0.0541,0.0811,0,0.0811,0.027,0,AMP
0,0.0541,0.0541,0.0541,0,0.0811,0.027,0.027,0.0541,0.1081,0,0.027,0.027,0,0.027,0.027,0.027,0.0541,0,0.0811,0.027,0.0541,0.027,0,0.0541,0.027,0.0811,AMP
0,0,0,0.0526,0.0789,0,0,0.0526,0.0526,0,0.0789,0.0263,0.0263,0.0526,0.1053,0.0526,0.0526,0.0263,0,0.0526,0.0526,0.0526,0.0526,0.0263,0.0526,0.0263,0.0263,AMP
0,0,0.0263,0.0789,0.1053,0,0.0263,0,0.0526,0,0.1053,0,0.0263,0.1053,0.1053,0.0789,0.0263,0,0.0263,0.0789,0.0526,0,0.0263,0.0263,0.0263,0.0263,0,AMP
0,0,0,0.0526,0.0526,0,0,0.0526,0.0526,0,0.0789,0.0526,0.0526,0.0789,0.0789,0.0263,0.0263,0.0526,0,0.0263,0.0263,0.0263,0.0789,0.0263,0.0263,0.0526,0.0789,AMP
0,0.0526,0,0,0.0789,0.0263,0,0.0263,0.0526,0.0526,0.0263,0.0263,0.0789,0.1053,0.0263,0.0263,0.0263,0.0526,0,0.0263,0.0526,0.0263,0.0526,0.0263,0.0526,0.0526,0.0526,AMP
0,0,0.0263,0.0789,0.1053,0,0.0263,0,0.0526,0,0.1053,0,0.0263,0.1053,0.1053,0.0789,0.0263,0,0.0263,0.0789,0.0526,0,0.0263,0.0263,0.0263,0.0263,0,AMP
0,0.0263,0,0.0526,0.0789,0,0,0.0526,0.0526,0,0.0789,0.0526,0.0263,0.0526,0.1053,0.0526,0,0.0263,0.0263,0.0263,0.0526,0.0526,0.0526,0,0.0526,0.0263,0.0526,AMP
0,0.0263,0,0.0526,0.0789,0,0,0.0526,0.0526,0,0.0789,0.0526,0.0263,0.0526,0.1053,0.0526,0,0.0263,0.0263,0.0263,0.0526,0.0526,0.0526,0,0.0526,0.0263,0.0526,AMP
0,0.0263,0.0263,0.0263,0.0789,0.0263,0,0.0526,0.0526,0.0526,0.0789,0.0263,0.0526,0.0526,0.0789,0.0526,0,0.0263,0,0.0263,0.0526,0.0789,0.0526,0,0.0263,0.0526,0,AMP
0,0.0263,0,0.0526,0.0789,0,0,0.0526,0.0526,0,0.0789,0.0526,0.0263,0.0526,0.1053,0.0526,0,0.0263,0.0263,0.0263,0.0526,0.0526,0.0526,0,0.0526,0.0263,0.0526,AMP
0,0.027,0,0,0.1081,0.027,0,0.027,0.027,0.027,0.0811,0.027,0.0811,0.1081,0.0811,0,0.0541,0.0541,0,0.027,0.027,0.0541,0.0811,0,0.0541,0.027,0,AMP
0,0.0263,0.0526,0.0526,0.0526,0.0263,0,0.0789,0,0.0789,0.0789,0.0263,0.0263,0.0789,0.0526,0,0.0263,0.0526,0,0,0,0.1053,0.0263,0.0263,0,0.0526,0.0789,AMP
0,0.0263,0.0263,0.0263,0.0263,0.0526,0,0.0263,0.0263,0.0263,0.0789,0.0263,0.0526,0.1579,0.0526,0.0263,0.0263,0.0789,0.0263,0,0,0.0526,0.0526,0.0263,0,0.0789,0.0263,AMP
0,0.0263,0,0.0263,0.0526,0.0789,0,0.0263,0,0,0.1316,0.0263,0.0526,0.1316,0.0789,0.0263,0.1316,0.0263,0.0263,0,0,0.0789,0.0526,0.0263,0,0,0,AMP
0,0.0526,0.0263,0,0.0789,0.0263,0,0.0526,0,0.0263,0,0.0263,0.0526,0.2105,0.1053,0.1053,0.0263,0,0.0526,0.0526,0,0,0.0789,0.0263,0,0,0,AMP
0,0.0263,0,0.0526,0.1053,0,0,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.1579,0.1053,0.1053,0,0.0263,0,0.1053,0.0263,0,0.0263,0.0526,0.0263,0.0263,0,AMP
0,0,0.0263,0.0263,0.0263,0.0789,0,0.0263,0.0526,0.0263,0.0526,0.0263,0.0263,0.0526,0.0526,0.0263,0.0263,0.1053,0,0.0789,0.0263,0.0263,0.0526,0.0263,0.0789,0.0789,0,AMP
0.0526,0,0.1053,0,0.0263,0,0.0789,0.0526,0.0789,0.0263,0,0.0526,0.0263,0.0526,0.0263,0.0263,0.0263,0,0.0789,0.0263,0.0526,0.0263,0.0263,0.0263,0.0526,0.0263,0.0526,AMP
0,0,0.027,0,0.027,0.0811,0.027,0.027,0.0541,0.027,0,0.0811,0.0541,0.027,0.027,0.027,0,0.1081,0,0.1081,0.027,0.027,0.0541,0.027,0.0811,0.0811,0,AMP
0,0.0263,0,0.0526,0.0263,0.1053,0,0,0,0,0.1316,0,0.0526,0.1053,0.0526,0.0263,0.1053,0.0789,0.0263,0.0263,0,0.0263,0.0526,0.0526,0.0263,0.0263,0,AMP
0,0,0,0,0.0882,0,0,0.0882,0,0,0.0882,0.0294,0.0588,0.1176,0.0588,0,0.0588,0.0588,0,0,0.0588,0.0294,0.0882,0.0588,0.0588,0.0294,0.0294,AMP
0.0263,0.0526,0.0263,0.0526,0,0.0526,0.0263,0,0.0263,0.0526,0.0526,0,0,0.1316,0.0789,0.0263,0.0789,0.0526,0.0263,0,0.0263,0.0526,0.0526,0.0263,0,0.0526,0.0263,AMP
0,0,0,0.027,0.0541,0,0,0.027,0,0,0.0811,0.027,0.0541,0.1892,0.1081,0,0.1622,0.027,0,0,0,0.027,0.1081,0.0811,0,0.027,0,AMP
0.0789,0.0789,0,0.0263,0.0526,0.0263,0.0263,0,0.0526,0.0789,0,0.0263,0.0789,0,0.0263,0.0263,0,0.0526,0.0263,0.0263,0.0526,0,0.0526,0.0263,0.0526,0.0526,0.0789,AMP
0,0.0263,0.0263,0.0263,0.0263,0.0526,0.0526,0.0526,0,0.0263,0.0263,0.0263,0.0526,0.0789,0.0526,0.0526,0.0526,0.0526,0.0263,0.0789,0.0263,0,0.0789,0.0526,0.0263,0.0263,0,AMP
0,0.0263,0.0263,0.0263,0.0263,0.0526,0,0.0263,0.0263,0.0263,0.0789,0.0263,0.0526,0.1579,0.0526,0.0263,0.0789,0.0526,0.0263,0,0,0.0526,0.0526,0.0526,0,0.0526,0,AMP
0,0,0.0263,0.0263,0.0263,0.0789,0,0.0526,0.0526,0.0263,0.0526,0.0526,0.0526,0.0263,0.0263,0.0263,0,0.1053,0,0.0789,0.0263,0.0263,0.0526,0.0263,0.0789,0.0789,0,AMP
0,0.0263,0,0.0526,0.0789,0,0,0.0526,0.0526,0,0.0789,0.0526,0.0263,0.0526,0.1053,0.0526,0,0.0263,0.0263,0.0263,0.0526,0.0526,0.0526,0,0.0526,0.0263,0.0526,AMP
0,0.0256,0,0.1026,0.0769,0.0256,0.0256,0,0.0513,0.0256,0.0769,0.0256,0.0256,0.0513,0.0769,0.0769,0.0256,0.0256,0,0.1026,0.0513,0,0.0256,0.0256,0.0513,0.0256,0,AMP
0,0.0256,0,0.1026,0.0769,0.0256,0.0256,0,0.0513,0.0256,0.0769,0.0256,0.0256,0.0513,0.0769,0.0769,0.0256,0.0256,0,0.1026,0.0513,0,0.0256,0.0256,0.0513,0.0256,0,AMP
0,0.0263,0.0263,0.0526,0.0526,0.0263,0,0.0526,0.0263,0.0263,0.1053,0.0526,0.0789,0.1053,0.0526,0.0263,0.0263,0.0526,0.0263,0,0,0.0526,0.0526,0.0263,0,0.0526,0,AMP
0,0.0263,0,0.0526,0.0263,0.1053,0,0,0,0,0.1316,0,0.0526,0.1053,0.0526,0.0263,0.1053,0.0789,0.0263,0.0263,0,0.0263,0.0526,0.0526,0.0263,0.0263,0,AMP
0,0,0,0.0256,0.1026,0,0,0,0,0,0.0513,0,0.0256,0.2308,0.1282,0.0513,0.0769,0.0513,0,0.0769,0,0,0.0513,0.0513,0.0256,0.0513,0,AMP
0,0.0769,0.0256,0,0.1026,0.0513,0,0,0.0256,0.1026,0.0769,0,0.1026,0.0256,0.0256,0,0.1026,0.0256,0,0,0,0.1026,0.0256,0.0256,0,0.0513,0.0513,AMP
0,0,0.0263,0.0526,0.0526,0.0789,0,0.0526,0,0.0263,0.1316,0.0263,0.0526,0.0526,0.0263,0.0263,0.0263,0.0789,0,0.0263,0,0.0789,0.0263,0.0263,0,0.0526,0.0789,AMP
0,0.0263,0,0.0263,0,0.1053,0.0263,0.0263,0.0263,0,0.1053,0.0263,0.0263,0.1053,0.0526,0.0526,0.0526,0.0526,0.0263,0,0.0526,0.0789,0.0526,0,0,0.0526,0.0263,AMP
0,0.0263,0.0263,0.0263,0.0263,0.0526,0,0.0263,0.0263,0.0263,0.0789,0.0263,0.0526,0.1579,0.0526,0.0263,0.0789,0.0526,0.0263,0,0,0.0526,0.0526,0.0526,0,0.0526,0,AMP
0,0.0263,0,0,0.0526,0.0263,0,0.0789,0.0263,0.0263,0.0526,0.0789,0.0789,0,0.0526,0,0.1053,0.0263,0,0,0.0263,0.0789,0.0789,0.0526,0.0263,0.0263,0.0789,AMP
0.0526,0.0263,0,0.0263,0.0526,0.0789,0,0.0263,0,0.0263,0.0789,0.0263,0.0526,0.0526,0.0526,0.0263,0.0789,0.0789,0,0.0263,0,0.0526,0.0526,0.0526,0,0.0526,0.0263,AMP
0,0,0.0256,0.0256,0.0513,0.0256,0,0.0256,0.0769,0.0256,0.0769,0.0513,0.0513,0.0513,0.0513,0,0.0513,0.0513,0,0.0256,0.0256,0.0769,0.0513,0.0256,0.0513,0.0769,0.0256,AMP
0,0.0263,0.0263,0.0263,0.0789,0.0263,0,0.0526,0.0526,0.0526,0.0789,0.0263,0.0526,0.0526,0.0789,0.0526,0,0.0263,0,0.0263,0.0526,0.0789,0.0526,0,0.0263,0.0526,0,AMP
0,0.0263,0.0263,0.0263,0.0263,0.0526,0,0.0263,0.0263,0.0263,0.0789,0.0263,0.0526,0.1579,0.0526,0.0263,0.0789,0.0526,0.0263,0,0,0.0526,0.0526,0.0526,0,0.0526,0,AMP
0,0.0789,0,0.0263,0.0526,0.0526,0.0263,0,0.0526,0.0789,0.0263,0.0263,0.0526,0.1316,0.0263,0,0.0263,0.0526,0,0.0263,0.0526,0.0263,0.0263,0.0263,0.0526,0.0526,0.0263,AMP
0,0.0256,0,0,0.1026,0,0.0256,0.0256,0,0.0256,0.0256,0.0256,0.0513,0.1538,0.1282,0.0513,0.0769,0.0256,0,0.0513,0.0256,0.0256,0.1026,0.0256,0,0.0256,0,AMP
0.0256,0.0513,0.0256,0.0256,0.1282,0,0.0513,0,0,0,0.0513,0.0256,0.0513,0.0769,0.1282,0.0769,0.0769,0,0.0513,0.0513,0.0256,0,0.0513,0.0256,0,0,0,AMP
0.0256,0.0256,0.0256,0.0256,0,0.0769,0.0256,0.0769,0.0256,0.0256,0.0513,0.0769,0.0513,0.0256,0,0.0256,0.0769,0.0513,0.0256,0.0256,0.0256,0.0769,0.0256,0.0769,0.0256,0.0256,0,AMP
0,0.0263,0.0263,0.0263,0.0789,0.0526,0,0.0789,0,0.0526,0.1053,0.0263,0.0789,0.0789,0.0263,0.0263,0.0789,0.0263,0,0,0.0263,0.0789,0.0263,0.0526,0,0.0263,0,AMP
0,0,0,0,0,0.0526,0.0263,0.0526,0,0,0.0526,0.0526,0.0263,0.0789,0.0526,0.0263,0.0789,0.1053,0,0.0263,0.0263,0.0789,0.0526,0.1053,0,0.1053,0,AMP
0.0263,0.0263,0,0.0526,0.1316,0.0526,0,0.0263,0,0,0.1579,0,0.1053,0.0789,0.0526,0.0526,0,0.0526,0.0526,0.0263,0.0263,0,0.0263,0,0.0526,0,0,AMP
0,0,0,0.0263,0.0789,0,0,0,0,0,0.0526,0,0.0263,0.3947,0.1053,0.0526,0.1053,0,0,0.0526,0,0,0.0526,0.0526,0,0,0,AMP
0,0,0,0.0263,0.0789,0,0,0,0,0,0.0526,0,0.0263,0.3947,0.1053,0.0526,0.1053,0,0,0.0526,0,0,0.0526,0.0526,0,0,0,AMP
0,0.05,0,0,0.05,0,0.025,0.15,0.025,0.05,0,0.175,0.225,0,0,0,0,0,0,0.025,0.025,0,0.175,0,0,0.025,0,AMP
0,0,0,0.075,0.075,0.025,0,0.05,0.025,0,0.15,0.075,0.125,0.075,0.05,0,0.05,0.025,0,0.025,0,0.05,0.075,0,0.025,0.025,0,AMP
0,0.0256,0.0513,0.0256,0.0513,0.0256,0.0256,0.0769,0.0513,0.0256,0.0513,0.0769,0,0,0.0513,0.0256,0.0513,0.0256,0.0513,0.0256,0.0256,0.1026,0.0256,0.0256,0.0513,0.0256,0.0256,AMP
0,0,0,0.05,0.075,0,0,0.05,0.05,0,0.075,0.05,0.025,0.05,0.1,0.05,0.05,0.025,0,0.05,0.05,0.075,0.05,0.025,0.05,0.025,0.025,AMP
0,0.0256,0,0,0.1026,0.0513,0,0.0256,0.0256,0.0256,0.1026,0.0256,0.0769,0.1026,0.0769,0,0.0769,0.0513,0,0.0256,0.0256,0.0513,0.0513,0,0.0513,0.0256,0,AMP
0,0,0.0256,0,0.0513,0.0256,0.0256,0.0256,0,0.0256,0.0769,0.0256,0.0256,0.0513,0.0513,0,0.1026,0.0769,0,0,0.0256,0.1026,0.0256,0.1026,0,0.1026,0.0513,AMP
0.025,0.025,0.05,0,0,0.125,0.025,0.05,0,0.025,0.075,0.025,0.075,0.05,0.025,0.025,0.05,0.075,0.05,0.025,0,0.05,0.1,0,0,0.05,0,AMP
0,0,0,0.0256,0.0256,0.0256,0.0513,0.0769,0,0,0.0513,0.0769,0.0513,0.0769,0.0513,0,0.1282,0.0256,0,0.0256,0.0513,0.0513,0.0769,0.1026,0,0.0256,0,AMP
0,0,0.0256,0.0256,0.0769,0,0.0256,0.0513,0,0,0.0769,0.0256,0.0769,0.0513,0.1282,0.0256,0.0769,0.0513,0.0256,0.0256,0.0256,0,0.1282,0.0256,0,0.0256,0.0256,AMP
0.0513,0.0513,0.0256,0.0256,0.0769,0,0,0.0256,0,0.0513,0.0513,0,0.0513,0.0256,0.1026,0.0256,0.0513,0.0769,0.0513,0,0,0.0256,0.0513,0.0513,0.0256,0.0513,0.0513,AMP
0,0.025,0.025,0.05,0.025,0.025,0.025,0.075,0.025,0.025,0.025,0.1,0.025,0.1,0.025,0.025,0.025,0.05,0.025,0.05,0,0.075,0.025,0.025,0.025,0.025,0.075,AMP
0,0.025,0.05,0.075,0.075,0,0.05,0,0,0.05,0.1,0,0.075,0.25,0.05,0.025,0.025,0,0.025,0.05,0,0,0.05,0,0,0.025,0,AMP
